theta,phi,B
3.951688872439991507e-02,1.123251004635456685e+00,2.676659458098612721e+00
3.951688872439991507e-02,1.130271323414428375e+00,2.674216352602831304e+00
3.951688872439991507e-02,1.137291642193399843e+00,2.673896949407847945e+00
3.951688872439991507e-02,1.144311960972371534e+00,2.675649619290918935e+00
3.951688872439991507e-02,1.151332279751343224e+00,2.679218225609098170e+00
3.951688872439991507e-02,1.158352598530314692e+00,2.684173137962693190e+00
3.951688872439991507e-02,1.165372917309286382e+00,2.689962190663070629e+00
3.951688872439991507e-02,1.172393236088257851e+00,2.695975432468737498e+00
3.951688872439991507e-02,1.179413554867229541e+00,2.701615784910779361e+00
3.951688872439991507e-02,1.186433873646201231e+00,2.706366974226248168e+00
3.951688872439991507e-02,1.193454192425172700e+00,2.709850431403096227e+00
3.951688872439991507e-02,1.200474511204144390e+00,2.711864232955936149e+00
3.951688872439991507e-02,1.207494829983115858e+00,2.712399413420490735e+00
3.951688872439991507e-02,1.214515148762087549e+00,2.711631836186552569e+00
3.951688872439991507e-02,1.221535467541059239e+00,2.709890900367687649e+00
3.951688872439991507e-02,1.228555786320030707e+00,2.707609293655708349e+00
3.951688872439991507e-02,1.235576105099002397e+00,2.705260398721819559e+00
3.951688872439991507e-02,1.242596423877974088e+00,2.703291515186853733e+00
3.951688872439991507e-02,1.249616742656945556e+00,2.702061569551783560e+00
3.951688872439991507e-02,1.256637061435917246e+00,2.701791384827500142e+00
7.903377744879983013e-02,0.000000000000000000e+00,2.701343554018516446e+00
7.903377744879983013e-02,7.020318778971604452e-03,2.702301945959073581e+00
7.903377744879983013e-02,1.404063755794320890e-02,2.704139870307970650e+00
7.903377744879983013e-02,2.106095633691481422e-02,2.706541594683355978e+00
7.903377744879983013e-02,2.808127511588641781e-02,2.709077065152382335e+00
7.903377744879983013e-02,3.510159389485802139e-02,2.711259194265924766e+00
7.903377744879983013e-02,4.212191267382962845e-02,2.712609579446733754e+00
7.903377744879983013e-02,4.914223145280122856e-02,2.712724182872946255e+00
7.903377744879983013e-02,5.616255023177283562e-02,2.711330500939558519e+00
7.903377744879983013e-02,6.318286901074443573e-02,2.708328830591195224e+00
7.903377744879983013e-02,7.020318778971604279e-02,2.703812259086799674e+00
7.903377744879983013e-02,7.722350656868764984e-02,2.698062700903240962e+00
7.903377744879983013e-02,8.424382534765925690e-02,2.691523332904333987e+00
7.903377744879983013e-02,9.126414412663086395e-02,2.684750748967809297e+00
7.903377744879983013e-02,9.828446290560245713e-02,2.678352690596782715e+00
7.903377744879983013e-02,1.053047816845740642e-01,2.672918992054770904e+00
7.903377744879983013e-02,1.123251004635456712e-01,2.668954187936336098e+00
7.903377744879983013e-02,1.193454192425172783e-01,2.666819974986377240e+00
7.903377744879983013e-02,1.263657380214888715e-01,2.666694442582982827e+00
7.903377744879983013e-02,1.333860568004604785e-01,2.668552861410884436e+00
7.903377744879983013e-02,1.404063755794320856e-01,2.672172126831392269e+00
7.903377744879983013e-02,1.474266943584036926e-01,2.677158039753572361e+00
7.903377744879983013e-02,1.544470131373752997e-01,2.682991843244121544e+00
7.903377744879983013e-02,1.614673319163469067e-01,2.689090161939498902e+00
7.903377744879983013e-02,1.684876506953185138e-01,2.694870988458901273e+00
7.903377744879983013e-02,1.755079694742901208e-01,2.699817798045818229e+00
7.903377744879983013e-02,1.825282882532617279e-01,2.703534297938664288e+00
